"filename", "language", "C", "Makefile", "CMake", "C++", "GLSL", "Shell Script", "Markdown", "Batch", "Ruby", "XML", "YAML", "Swift", "reStructuredText", "Python", "comment", "blank", "total"
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/clipspace/ortho_lh_no.h", "C++", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 17, 184
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/clipspace/ortho_lh_zo.h", "C++", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 17, 178
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/clipspace/ortho_rh_no.h", "C++", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 17, 184
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/clipspace/ortho_rh_zo.h", "C++", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 17, 182
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/clipspace/persp.h", "C++", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 7, 49
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/clipspace/persp_lh_no.h", "C++", 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 44, 396
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/clipspace/persp_lh_zo.h", "C++", 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 43, 388
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/clipspace/persp_rh_no.h", "C++", 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 44, 396
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/clipspace/persp_rh_zo.h", "C++", 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 43, 390
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/clipspace/project_no.h", "C++", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 14, 110
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/clipspace/project_zo.h", "C++", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 16, 112
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/clipspace/view_lh.h", "C++", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 11, 100
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/clipspace/view_lh_no.h", "C++", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 8, 75
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/clipspace/view_lh_zo.h", "C++", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 8, 75
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/clipspace/view_rh.h", "C", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 11, 100
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/clipspace/view_rh_no.h", "C++", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 8, 75
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/clipspace/view_rh_zo.h", "C++", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 8, 75
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/color.h", "C++", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 27
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/common.h", "C++", 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 116
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/curve.h", "C++", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 5, 41
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/ease.h", "C++", 0, 0, 0, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 72, 318
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/euler.h", "C", 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 44, 452
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/frustum.h", "C++", 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 36, 256
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/io.h", "C++", 0, 0, 0, 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 87, 400
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/ivec2.h", "C++", 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 24, 269
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/ivec3.h", "C++", 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 25, 286
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/ivec4.h", "C++", 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 26, 304
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/mat2.h", "C", 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 36, 365
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/mat3.h", "C", 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 49, 454
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/mat4.h", "C", 460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 271, 75, 806
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/plane.h", "C++", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 9, 45
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/project.h", "C++", 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 16, 173
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/quat.h", "C", 441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 337, 111, 889
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/ray.h", "C++", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 17, 78
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/simd/arm.h", "C++", 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 27, 192
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/simd/avx/affine.h", "C++", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 14, 67
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/simd/avx/mat4.h", "C", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 77
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/simd/intrin.h", "C++", 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 17, 128
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/simd/neon/affine.h", "C++", 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 25, 122
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/simd/neon/mat2.h", "C", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 10, 45
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/simd/neon/mat4.h", "C", 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 60, 318
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/simd/neon/quat.h", "C", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 15, 58
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/simd/sse2/affine.h", "C++", 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 25, 116
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/simd/sse2/mat2.h", "C", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 49
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/simd/sse2/mat3.h", "C", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 16, 77
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/simd/sse2/mat4.h", "C", 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 78, 437
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/simd/sse2/quat.h", "C", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 55
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/simd/wasm.h", "C++", 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 33, 199
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/simd/wasm/affine.h", "C++", 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 25, 128
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/simd/wasm/mat2.h", "C", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 10, 51
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/simd/wasm/mat3.h", "C", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 16, 86
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/simd/wasm/mat4.h", "C", 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 73, 455
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/simd/wasm/quat.h", "C", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 56
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/simd/x86.h", "C++", 0, 0, 0, 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 44, 322
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/sphere.h", "C++", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 13, 100
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct.h", "C++", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 40
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/affine-post.h", "C++", 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 15, 185
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/affine-pre.h", "C++", 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 15, 185
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/affine.h", "C++", 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 16, 201
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/affine2d.h", "C++", 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 15, 178
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/box.h", "C++", 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 27, 260
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/cam.h", "C++", 0, 0, 0, 364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 30, 647
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/clipspace/ortho_lh_no.h", "C++", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 17, 153
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/clipspace/ortho_lh_zo.h", "C++", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 17, 153
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/clipspace/ortho_rh_no.h", "C++", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 17, 153
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/clipspace/ortho_rh_zo.h", "C++", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 17, 153
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/clipspace/persp_lh_no.h", "C++", 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 20, 312
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/clipspace/persp_lh_zo.h", "C++", 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 20, 312
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/clipspace/persp_rh_no.h", "C++", 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 20, 312
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/clipspace/persp_rh_zo.h", "C++", 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 20, 312
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/clipspace/project_no.h", "C++", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 8, 97
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/clipspace/project_zo.h", "C++", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 8, 97
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/clipspace/view_lh_no.h", "C++", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 8, 89
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/clipspace/view_lh_zo.h", "C++", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 8, 89
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/clipspace/view_rh_no.h", "C++", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 8, 89
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/clipspace/view_rh_zo.h", "C++", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 8, 89
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/color.h", "C++", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 28
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/curve.h", "C++", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 5, 41
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/euler.h", "C", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 15, 153
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/frustum.h", "C++", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 16, 156
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/io.h", "C++", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 83
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/mat2.h", "C", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 23, 277
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/mat3.h", "C", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 25, 304
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/mat4.h", "C", 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 261, 37, 478
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/plane.h", "C++", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 41
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/project.h", "C++", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 8, 121
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/quat.h", "C", 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 294, 42, 569
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/sphere.h", "C++", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 10, 94
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/vec2-ext.h", "C++", 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 23, 243
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/vec2.h", "C++", 0, 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 296, 42, 562
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/vec3-ext.h", "C++", 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 24, 261
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/vec3.h", "C++", 0, 0, 0, 379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 66, 971
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/vec4-ext.h", "C++", 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 24, 261
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/struct/vec4.h", "C++", 0, 0, 0, 322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 437, 56, 815
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/types-struct.h", "C++", 0, 0, 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 26, 226
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/types.h", "C++", 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 14, 100
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/util.h", "C++", 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 30, 344
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/vec2-ext.h", "C++", 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 22, 255
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/vec2.h", "C++", 0, 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 305, 53, 586
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/vec3-ext.h", "C++", 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 27, 273
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/vec3.h", "C++", 0, 0, 0, 439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 549, 95, 1083
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/vec4-ext.h", "C++", 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 30, 324
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/vec4.h", "C++", 0, 0, 0, 621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 443, 73, 1137
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/include/cglm/version.h", "C++", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 16
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/affine.c", "C", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38, 226
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/affine2d.c", "C", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 82
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/bezier.c", "C", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 28
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/box.c", "C", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 97
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/cam.c", "C", 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26, 172
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/clipspace/ortho_lh_no.c", "C", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 52
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/clipspace/ortho_lh_zo.c", "C", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 52
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/clipspace/ortho_rh_no.c", "C", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 52
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/clipspace/ortho_rh_zo.c", "C", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 52
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/clipspace/persp_lh_no.c", "C", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 111
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/clipspace/persp_lh_zo.c", "C", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 111
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/clipspace/persp_rh_no.c", "C", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 111
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/clipspace/persp_rh_zo.c", "C", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 111
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/clipspace/project_no.c", "C", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 28
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/clipspace/project_zo.c", "C", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 28
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/clipspace/view_lh_no.c", "C", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 28
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/clipspace/view_lh_zo.c", "C", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 28
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/clipspace/view_rh_no.c", "C", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 28
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/clipspace/view_rh_zo.c", "C", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 28
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/config.h", "C++", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 23
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/curve.c", "C", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 16
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/ease.c", "C", 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33, 196
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/euler.c", "C", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 64
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/frustum.c", "C", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 43
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/io.c", "C", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 47
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/ivec2.c", "C", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19, 107
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/ivec3.c", "C", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19, 107
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/ivec4.c", "C", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19, 107
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/mat2.c", "C", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 106
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/mat3.c", "C", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19, 112
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/mat4.c", "C", 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29, 172
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/plane.c", "C", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 16
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/project.c", "C", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 40
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/quat.c", "C", 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39, 232
"/home/blackflage10/Desktop/c/minecraft/vendor/cglm/src/ray.c", "C", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
